pclass,survived,name,sex,age,sibsp,parch,ticket,fare,cabin,embarked,boat,body,home.dest,family_name,title,alone,family_size,deck,persons_on_ticket,fare_per_head
2,1,Julian,male,20.0,0,0,SC/PARIS 2146,13.8625,unknown,C,9,survived,"Spain / Havana, Cuba",Padro y Manent,Mr.,1,1,unknown,1,13.8625
2,0,Alfred,male,23.0,0,0,244278,10.5,unknown,S,not_found,not_found,"Hamilton, ON",Pain,Dr.,1,1,unknown,1,10.5
2,1,Emilio,male,29.0,0,0,SC/PARIS 2147,13.8583,unknown,C,9,survived,"Spain / Havana, Cuba",Pallas y Castello,Mr.,1,1,unknown,1,13.8583
2,0,Clifford Richard,male,28.0,0,0,SC 14888,10.5,unknown,S,not_found,not_found,"St Andrews, Guernsey",Parker,Mr.,1,1,unknown,1,10.5
2,0,"Francis ""Frank""",male,32.60655737704918,0,0,239853,0.0,unknown,S,not_found,not_found,Belfast,Parkes,Mr.,1,1,unknown,3,0.0
2,1,(Lutie Davis),female,50.0,0,1,230433,26.0,unknown,S,12,survived,"Woodford County, KY",Parrish,Mrs.,0,2,unknown,2,13.0
2,0,Frederick William,male,19.0,0,0,28665,10.5,unknown,S,not_found,not_found,"Gunnislake, England / Butte, MT",Pengelly,Mr.,1,1,unknown,1,10.5
2,0,Rene,male,30.5,0,0,SC/PARIS 2131,15.05,unknown,C,not_found,not_found,unknown,Pernot,Mr.,1,1,unknown,1,15.05
2,0,Joseph Maria,male,41.0,0,0,237393,13.0,unknown,S,not_found,not_found,unknown,Peruschitz,Rev.,1,1,unknown,1,13.0
2,1,Alice Frances Louisa,female,21.0,0,1,S.O./P.P. 2,21.0,unknown,S,12,survived,"Ilfracombe, Devon",Phillips,Miss.,0,2,unknown,2,10.5
2,1,"Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,19.0,0,0,250655,26.0,unknown,S,11,survived,"Worcester, England",Phillips,Miss.,1,1,unknown,2,13.0
2,0,Escott Robert,male,43.0,0,1,S.O./P.P. 2,21.0,unknown,S,not_found,not_found,"Ilfracombe, Devon",Phillips,Mr.,0,2,unknown,2,10.5
2,1,(Rosa),female,32.0,0,0,234604,13.0,unknown,S,9,survived,Russia,Pinsky,Mrs.,1,1,unknown,1,13.0
2,0,Martin,male,34.0,0,0,250647,13.0,unknown,S,not_found,not_found,"Denmark / New York, NY",Ponesell,Mr.,1,1,unknown,2,6.5
2,1,Emilio Ilario Giuseppe,male,30.0,0,0,C.A. 34644,12.7375,unknown,C,14,survived,"Milford, NH",Portaluppi,Mr.,1,1,unknown,1,12.7375
2,0,Franz,male,27.0,0,0,SC/PARIS 2168,15.0333,unknown,C,not_found,not_found,Paris,Pulbaum,Mr.,1,1,unknown,1,15.0333
2,1,Phyllis May,female,2.0,1,1,26360,26.0,unknown,S,11,survived,"Plymouth, Devon / Detroit, MI",Quick,Miss.,0,3,unknown,3,8.666666666666666
2,1,Winifred Vera,female,8.0,1,1,26360,26.0,unknown,S,11,survived,"Plymouth, Devon / Detroit, MI",Quick,Miss.,0,3,unknown,3,8.666666666666666
2,1,Frederick Charles (Jane Richards),female,33.0,0,2,26360,26.0,unknown,S,11,survived,"Plymouth, Devon / Detroit, MI",Quick,Mrs.,0,3,unknown,3,8.666666666666666
2,0,David,male,36.0,0,0,C.A. 17248,10.5,unknown,S,not_found,not_found,"Brighton, Sussex",Reeves,Mr.,1,1,unknown,1,10.5
2,0,Peter Henry,male,34.0,1,0,31027,21.0,unknown,S,12,not_found,"Elizabeth, NJ",Renouf,Mr.,0,2,unknown,2,10.5
2,1,Peter Henry (Lillian Jefferys),female,30.0,3,0,31027,21.0,unknown,S,boat_unknown,survived,"Elizabeth, NJ",Renouf,Mrs.,0,4,unknown,2,10.5
2,1,Encarnacion,female,28.0,0,0,230434,13.0,unknown,S,9,survived,Spain,Reynaldo,Ms.,1,1,unknown,1,13.0
2,0,Emile,male,23.0,0,0,SC/PARIS 2133,15.0458,unknown,C,not_found,not_found,"Paris / Montreal, PQ",Richard,Mr.,1,1,unknown,1,15.0458
2,1,George Sibley,male,0.8333,1,1,29106,18.75,unknown,S,4,survived,"Cornwall / Akron, OH",Richards,Master.,0,3,unknown,3,6.25
2,1,William Rowe,male,3.0,1,1,29106,18.75,unknown,S,4,survived,"Cornwall / Akron, OH",Richards,Master.,0,3,unknown,3,6.25
2,1,Sidney (Emily Hocking),female,24.0,2,3,29106,18.75,unknown,S,4,survived,"Cornwall / Akron, OH",Richards,Mrs.,0,6,unknown,3,6.25
2,1,Lucy,female,50.0,0,0,W./C. 14258,10.5,unknown,S,13,survived,"London, England / Marietta, Ohio and Milwaukee, WI",Ridsdale,Miss.,1,1,unknown,1,10.5
2,0,Reginald Harry,male,19.0,0,0,28004,10.5,unknown,S,not_found,not_found,unknown,Rogers,Mr.,1,1,unknown,1,10.5
2,1,Emily,female,21.0,0,0,C.A. 31026,10.5,unknown,S,12,survived,"Guernsey / Wilmington, DE",Rugg,Miss.,1,1,unknown,1,10.5
2,0,August,male,26.0,0,0,248659,13.0,unknown,S,not_found,not_found,"Newark, NJ",Schmidt,Mr.,1,1,unknown,1,13.0
2,0,Charles Frederick Waddington,male,25.0,0,0,244361,13.0,unknown,S,not_found,not_found,Liverpool,Sedgwick,Mr.,1,1,unknown,1,13.0
2,0,Percival James R,male,27.0,0,0,244358,26.0,unknown,S,not_found,not_found,"Hornsey, England",Sharp,Mr.,1,1,unknown,2,13.0
2,1,William (Imanita Parrish Hall),female,25.0,0,1,230433,26.0,unknown,S,12,survived,"Deer Lodge, MT",Shelley,Mrs.,0,2,unknown,2,13.0
2,1,Lyyli Karoliina,female,18.0,0,2,250652,13.0,unknown,S,16,survived,"Finland / Minneapolis, MN",Silven,Miss.,0,3,unknown,1,13.0
2,1,Maude,female,20.0,0,0,C.A. 33112,36.75,unknown,S,11,survived,"Cornwall / Hancock, MI",Sincock,Miss.,1,1,unknown,4,9.1875
2,1,Anna,female,30.0,0,0,250648,13.0,unknown,S,10,survived,"Finland / Washington, DC",Sinkkonen,Miss.,1,1,unknown,1,13.0
2,0,Ernst Adolf,male,59.0,0,0,237442,13.5,unknown,S,not_found,not_found,"Sault St Marie, ON",Sjostedt,Mr.,1,1,unknown,1,13.5
2,1,Hilda Mary,female,30.0,0,0,234818,12.35,unknown,Q,13,survived,"Halifax, NS",Slayter,Miss.,1,1,unknown,1,12.35
2,0,Richard James,male,35.0,0,0,28206,10.5,unknown,S,not_found,not_found,Cornwall,Slemen,Mr.,1,1,unknown,1,10.5
2,1,Marion Elsie,female,40.0,0,0,31418,13.0,unknown,S,9,survived,unknown,Smith,Miss.,1,1,unknown,1,13.0
2,0,Samuel James Hayden,male,25.0,0,0,C.A. 29178,13.0,unknown,S,not_found,not_found,"Cornwall / Houghton, MI",Sobey,Mr.,1,1,unknown,1,13.0
2,0,Samuel Ward,male,41.0,0,0,237734,15.0458,unknown,C,not_found,not_found,"New York, NY",Stanton,Mr.,1,1,unknown,1,15.0458
2,0,Philip Joseph,male,25.0,0,0,F.C.C. 13540,10.5,unknown,S,not_found,81.0,"Catford, Kent / Detroit, MI",Stokes,Mr.,1,1,unknown,1,10.5
2,0,George,male,18.5,0,0,248734,13.0,F,S,not_found,294.0,unknown,Swane,Mr.,1,1,F,1,13.0
2,0,George Frederick,male,14.0,0,0,220845,65.0,unknown,S,not_found,not_found,"Somerset / Bernardsville, NJ",Sweet,Mr.,1,1,unknown,5,13.0
2,1,Ellen,female,50.0,0,0,F.C.C. 13531,10.5,unknown,S,9,survived,"Indianapolis, IN",Toomey,Miss.,1,1,unknown,1,10.5
2,0,Moses Aaron,male,23.0,0,0,233639,13.0,unknown,S,not_found,not_found,unknown,Troupiansky,Mr.,1,1,unknown,1,13.0
2,1,William H (Jessie L),female,28.0,0,0,240929,12.65,unknown,S,boat_unknown,survived,"Columbus, OH",Trout,Mrs.,1,1,unknown,1,12.65
2,1,"Edwina Celia ""Winnie""",female,27.0,0,0,34218,10.5,E101,S,16,survived,"Bath, England / Massachusetts",Troutt,Miss.,1,1,E,1,10.5
2,0,William John Robert,male,29.0,1,0,11668,21.0,unknown,S,not_found,not_found,"Plymouth, England",Turpin,Mr.,0,2,unknown,2,10.5
2,0,William John Robert (Dorothy Ann Wonnacott),female,27.0,1,0,11668,21.0,unknown,S,not_found,not_found,"Plymouth, England",Turpin,Mrs.,0,2,unknown,2,10.5
2,0,James,male,40.0,0,0,28221,13.0,unknown,S,not_found,not_found,"Barre, Co Washington, VT",Veal,Mr.,1,1,unknown,1,13.0
2,1,Nellie,female,31.0,0,0,F.C.C. 13528,21.0,unknown,S,14,survived,"Mamaroneck, NY",Walcroft,Miss.,1,1,unknown,2,10.5
2,0,John James,male,30.0,1,0,CA 31352,21.0,unknown,S,not_found,not_found,"Bristol, England / New Britain, CT",Ware,Mr.,0,2,unknown,2,10.5
2,0,William Jeffery,male,23.0,1,0,28666,10.5,unknown,S,not_found,not_found,unknown,Ware,Mr.,0,2,unknown,1,10.5
2,1,John James (Florence Louise Long),female,31.0,0,0,CA 31352,21.0,unknown,S,10,survived,"Bristol, England / New Britain, CT",Ware,Mrs.,1,1,unknown,2,10.5
2,0,Ennis Hastings,male,32.60655737704918,0,0,239856,0.0,unknown,S,not_found,not_found,Belfast,Watson,Mr.,1,1,unknown,1,0.0
2,1,Bertha J,female,12.0,0,0,C.A. 33595,15.75,unknown,S,9,survived,"Aberdeen / Portland, OR",Watt,Miss.,1,1,unknown,2,7.875
2,1,"James (Elizabeth ""Bessie"" Inglis Milne)",female,40.0,0,0,C.A. 33595,15.75,unknown,S,9,survived,"Aberdeen / Portland, OR",Watt,Mrs.,1,1,unknown,2,7.875
2,1,Susan,female,32.5,0,0,27267,13.0,E101,S,12,survived,"England / Hartford, CT",Webber,Miss.,1,1,E,1,13.0
2,0,Leopold,male,27.0,1,0,228414,26.0,unknown,S,not_found,293.0,"Bromsgrove, England / Montreal, PQ",Weisz,Mr.,0,2,unknown,2,13.0
2,1,Leopold (Mathilde Francoise Pede),female,29.0,1,0,228414,26.0,unknown,S,10,survived,"Bromsgrove, England / Montreal, PQ",Weisz,Mrs.,0,2,unknown,2,13.0
2,1,Ralph Lester,male,2.0,1,1,29103,23.0,unknown,S,14,survived,"Cornwall / Akron, OH",Wells,Master.,0,3,unknown,3,7.666666666666667
2,1,Joan,female,4.0,1,1,29103,23.0,unknown,S,14,survived,"Cornwall / Akron, OH",Wells,Miss.,0,3,unknown,3,7.666666666666667
2,1,"Arthur Henry (""Addie"" Dart Trevaskis)",female,29.0,0,2,29103,23.0,unknown,S,14,survived,"Cornwall / Akron, OH",Wells,Mrs.,0,3,unknown,3,7.666666666666667
2,1,Barbara J,female,0.9167,1,2,C.A. 34651,27.75,unknown,S,10,survived,"Bournmouth, England",West,Miss.,0,4,unknown,4,6.9375
2,1,Constance Mirium,female,5.0,1,2,C.A. 34651,27.75,unknown,S,10,survived,"Bournmouth, England",West,Miss.,0,4,unknown,4,6.9375
2,0,Edwy Arthur,male,36.0,1,2,C.A. 34651,27.75,unknown,S,not_found,not_found,"Bournmouth, England",West,Mr.,0,4,unknown,4,6.9375
2,1,Edwy Arthur (Ada Mary Worth),female,33.0,1,2,C.A. 34651,27.75,unknown,S,10,survived,"Bournmouth, England",West,Mrs.,0,4,unknown,4,6.9375
2,0,Edward H,male,66.0,0,0,C.A. 24579,10.5,unknown,S,not_found,not_found,"Guernsey, England / Edgewood, RI",Wheadon,Mr.,1,1,unknown,1,10.5
2,0,"Edwin ""Frederick""",male,32.60655737704918,0,0,SC/PARIS 2159,12.875,unknown,S,not_found,not_found,unknown,Wheeler,Mr.,1,1,unknown,1,12.875
2,1,Charles,male,31.0,0,0,244270,13.0,unknown,S,9,survived,"London, England",Wilhelms,Mr.,1,1,unknown,1,13.0
2,1,Charles Eugene,male,16.91227894736842,0,0,244373,13.0,unknown,S,14,survived,"Harrow, England",Williams,Mr.,1,1,unknown,1,13.0
2,1,Marion,female,26.0,0,0,220844,13.5,unknown,S,9,survived,"Yoevil, England / Cottage Grove, OR",Wright,Miss.,1,1,unknown,1,13.5
2,0,"Henriette (""Mrs Harbeck"")",female,24.0,0,0,248747,13.0,unknown,S,not_found,not_found,Paris,Yrois,Miss.,1,1,unknown,1,13.0
3,0,Anthony,male,42.0,0,0,C.A. 5547,7.55,unknown,S,not_found,not_found,unknown,Abbing,Mr.,1,1,unknown,1,7.55
3,0,Eugene Joseph,male,13.0,0,2,C.A. 2673,20.25,unknown,S,not_found,not_found,"East Providence, RI",Abbott,Master.,0,3,unknown,3,6.75
3,0,Rossmore Edward,male,16.0,1,1,C.A. 2673,20.25,unknown,S,not_found,190.0,"East Providence, RI",Abbott,Mr.,0,3,unknown,3,6.75
3,1,Stanton (Rosa Hunt),female,35.0,1,1,C.A. 2673,20.25,unknown,S,A,survived,"East Providence, RI",Abbott,Mrs.,0,3,unknown,3,6.75
3,1,Karen Marie,female,16.0,0,0,348125,7.65,unknown,S,16,survived,"Norway Los Angeles, CA",Abelseth,Miss.,1,1,unknown,1,7.65
3,1,Olaus Jorgensen,male,25.0,0,0,348122,7.65,F G63,S,A,survived,"Perkins County, SD",Abelseth,Mr.,1,1,F,1,7.65
3,1,Abraham August Johannes,male,20.0,0,0,SOTON/O2 3101284,7.925,unknown,S,15,survived,"Taalintehdas, Finland Hoboken, NJ",Abrahamsson,Mr.,1,1,unknown,1,7.925
3,1,Joseph (Sophie Halaut Easu),female,18.0,0,0,2657,7.2292,unknown,C,C,survived,"Greensburg, PA",Abrahim,Mrs.,1,1,unknown,1,7.2292
3,0,Mauritz Nils Martin,male,30.0,0,0,C 7076,7.25,unknown,S,not_found,72.0,"Asarum, Sweden Brooklyn, NY",Adahl,Mr.,1,1,unknown,1,7.25
3,0,John,male,26.0,0,0,341826,8.05,unknown,S,not_found,103.0,"Bournemouth, England",Adams,Mr.,1,1,unknown,1,8.05
3,0,Johan (Johanna Persdotter Larsson),female,40.0,1,0,7546,9.475,unknown,S,not_found,not_found,"Sweden Akeley, MN",Ahlin,Mrs.,0,2,unknown,1,9.475
3,1,Philip Frank,male,0.8333,0,1,392091,9.35,unknown,S,11,survived,"London, England Norfolk, VA",Aks,Master.,0,2,unknown,2,4.675
3,1,Sam (Leah Rosen),female,18.0,0,1,392091,9.35,unknown,S,13,survived,"London, England Norfolk, VA",Aks,Mrs.,0,2,unknown,2,4.675
3,1,Nassef Cassem,male,26.0,0,0,2699,18.7875,unknown,C,15,survived,"Syria Fredericksburg, VA",Albimona,Mr.,1,1,unknown,2,9.39375
3,0,William,male,26.0,0,0,3474,7.8875,unknown,S,not_found,not_found,"England Albion, NY",Alexander,Mr.,1,1,unknown,1,7.8875
3,0,Ilmari Rudolf,male,20.0,0,0,SOTON/O2 3101287,7.925,unknown,S,not_found,not_found,"Salo, Finland Astoria, OR",Alhomaki,Mr.,1,1,unknown,1,7.925
3,0,Ahmed,male,24.0,0,0,SOTON/O.Q. 3101311,7.05,unknown,S,not_found,not_found,unknown,Ali,Mr.,1,1,unknown,1,7.05
3,0,William,male,25.0,0,0,SOTON/O.Q. 3101312,7.05,unknown,S,not_found,79.0,Argentina,Ali,Mr.,1,1,unknown,1,7.05
3,0,William Henry,male,35.0,0,0,373450,8.05,unknown,S,not_found,not_found,"Lower Clapton, Middlesex or Erdington, Birmingham",Allen,Mr.,1,1,unknown,1,8.05
3,0,Owen George,male,18.0,0,0,2223,8.3,unknown,S,not_found,259.0,"Windsor, England New York, NY",Allum,Mr.,1,1,unknown,1,8.3
3,0,Albert Karvin,male,32.0,0,0,C 4001,22.525,unknown,S,not_found,260.0,"Bergen, Norway",Andersen,Mr.,1,1,unknown,3,7.508333333333333
3,1,Carla Christine Nielsine,female,19.0,1,0,350046,7.8542,unknown,S,16,survived,unknown,Andersen-Jensen,Miss.,0,2,unknown,1,7.8542
3,0,Sigvard Harald Elias,male,4.0,4,2,347082,31.275,unknown,S,not_found,not_found,"Sweden Winnipeg, MN",Andersson,Master.,0,7,unknown,7,4.4678571428571425
3,0,Ebba Iris Alfrida,female,6.0,4,2,347082,31.275,unknown,S,not_found,not_found,"Sweden Winnipeg, MN",Andersson,Miss.,0,7,unknown,7,4.4678571428571425
3,0,Ellis Anna Maria,female,2.0,4,2,347082,31.275,unknown,S,not_found,not_found,"Sweden Winnipeg, MN",Andersson,Miss.,0,7,unknown,7,4.4678571428571425
3,1,Erna Alexandra,female,17.0,4,2,3101281,7.925,unknown,S,D,survived,"Ruotsinphyhtaa, Finland New York, NY",Andersson,Miss.,0,7,unknown,1,7.925
3,0,Ida Augusta Margareta,female,38.0,4,2,347091,7.775,unknown,S,not_found,not_found,"Vadsbro, Sweden Ministee, MI",Andersson,Miss.,0,7,unknown,1,7.775
3,0,Ingeborg Constanzia,female,9.0,4,2,347082,31.275,unknown,S,not_found,not_found,"Sweden Winnipeg, MN",Andersson,Miss.,0,7,unknown,7,4.4678571428571425
3,0,Sigrid Elisabeth,female,11.0,4,2,347082,31.275,unknown,S,not_found,not_found,"Sweden Winnipeg, MN",Andersson,Miss.,0,7,unknown,7,4.4678571428571425
3,0,Anders Johan,male,39.0,1,5,347082,31.275,unknown,S,not_found,not_found,"Sweden Winnipeg, MN",Andersson,Mr.,0,7,unknown,7,4.4678571428571425
3,1,"August Edvard (""Wennerstrom"")",male,27.0,0,0,350043,7.7958,unknown,S,A,survived,unknown,Andersson,Mr.,1,1,unknown,1,7.7958
3,0,Johan Samuel,male,26.0,0,0,347075,7.775,unknown,S,not_found,not_found,"Hartford, CT",Andersson,Mr.,1,1,unknown,1,7.775
3,0,Anders Johan (Alfrida Konstantia Brogren),female,39.0,1,5,347082,31.275,unknown,S,not_found,not_found,"Sweden Winnipeg, MN",Andersson,Mrs.,0,7,unknown,7,4.4678571428571425
3,0,Paul Edvin,male,20.0,0,0,347466,7.8542,unknown,S,not_found,not_found,"Sweden Chicago, IL",Andreasson,Mr.,1,1,unknown,1,7.8542
3,0,Minko,male,26.0,0,0,349202,7.8958,unknown,S,not_found,not_found,"Bulgaria Chicago, IL",Angheloff,Mr.,1,1,unknown,1,7.8958
3,0,Josef,male,25.0,1,0,349237,17.8,unknown,S,not_found,not_found,"Altdorf, Switzerland",Arnold-Franchi,Mr.,0,2,unknown,2,8.9
3,0,Josef (Josefine Franchi),female,18.0,1,0,349237,17.8,unknown,S,not_found,not_found,"Altdorf, Switzerland",Arnold-Franchi,Mrs.,0,2,unknown,2,8.9
3,0,Ernst Axel Algot,male,24.0,0,0,349911,7.775,unknown,S,not_found,not_found,"Sweden Joliet, IL",Aronsson,Mr.,1,1,unknown,1,7.775
3,0,Adola,male,35.0,0,0,SOTON/O.Q. 3101310,7.05,unknown,S,not_found,not_found,unknown,Asim,Mr.,1,1,unknown,1,7.05
3,0,Carl Edgar,male,5.0,4,2,347077,31.3875,unknown,S,not_found,not_found,"Sweden  Worcester, MA",Asplund,Master.,0,7,unknown,7,4.483928571428572
3,0,Clarence Gustaf Hugo,male,9.0,4,2,347077,31.3875,unknown,S,not_found,not_found,"Sweden Worcester, MA",Asplund,Master.,0,7,unknown,7,4.483928571428572
3,1,Edvin Rojj Felix,male,3.0,4,2,347077,31.3875,unknown,S,15,survived,"Sweden Worcester, MA",Asplund,Master.,0,7,unknown,7,4.483928571428572
3,0,Filip Oscar,male,13.0,4,2,347077,31.3875,unknown,S,not_found,not_found,"Sweden Worcester, MA",Asplund,Master.,0,7,unknown,7,4.483928571428572
3,1,Lillian Gertrud,female,5.0,4,2,347077,31.3875,unknown,S,15,survived,"Sweden Worcester, MA",Asplund,Miss.,0,7,unknown,7,4.483928571428572
3,0,Carl Oscar Vilhelm Gustafsson,male,40.0,1,5,347077,31.3875,unknown,S,not_found,142.0,"Sweden  Worcester, MA",Asplund,Mr.,0,7,unknown,7,4.483928571428572
3,1,Johan Charles,male,23.0,0,0,350054,7.7958,unknown,S,13,survived,"Oskarshamn, Sweden Minneapolis, MN",Asplund,Mr.,1,1,unknown,1,7.7958
3,1,Carl Oscar (Selma Augusta Emilia Johansson),female,38.0,1,5,347077,31.3875,unknown,S,15,survived,"Sweden  Worcester, MA",Asplund,Mrs.,0,7,unknown,7,4.483928571428572
3,1,"Mariana (""Miriam"")",female,45.0,0,0,2696,7.225,unknown,C,C,survived,"Ottawa, ON",Assaf Khalil,Mrs.,1,1,unknown,1,7.225
3,0,Gerios,male,21.0,0,0,2692,7.225,unknown,C,not_found,not_found,"Ottawa, ON",Assaf,Mr.,1,1,unknown,1,7.225
3,0,Ali,male,23.0,0,0,SOTON/O.Q. 3101309,7.05,unknown,S,not_found,not_found,unknown,Assam,Mr.,1,1,unknown,1,7.05
3,0,Malake,female,17.0,0,0,2627,14.4583,unknown,C,not_found,not_found,unknown,Attalah,Miss.,1,1,unknown,2,7.22915
3,0,Sleiman,male,30.0,0,0,2694,7.225,unknown,C,not_found,not_found,"Ottawa, ON",Attalah,Mr.,1,1,unknown,1,7.225
3,0,Albert,male,23.0,0,0,347468,7.8542,unknown,S,not_found,not_found,"Krakoryd, Sweden Bloomington, IL",Augustsson,Mr.,1,1,unknown,1,7.8542
3,1,Banoura,female,13.0,0,0,2687,7.2292,unknown,C,C,survived,"Syria Youngstown, OH",Ayoub,Miss.,1,1,unknown,1,7.2292
3,0,Raffull,male,20.0,0,0,2679,7.225,unknown,C,not_found,not_found,unknown,Baccos,Mr.,1,1,unknown,1,7.225
3,0,Karl Alfred,male,32.0,1,0,3101278,15.85,unknown,S,D,not_found,"Ruotsinphytaa, Finland New York, NY",Backstrom,Mr.,0,2,unknown,2,7.925
3,1,Karl Alfred (Maria Mathilda Gustafsson),female,33.0,3,0,3101278,15.85,unknown,S,boat_unknown,survived,"Ruotsinphytaa, Finland New York, NY",Backstrom,Mrs.,0,4,unknown,2,7.925
3,1,Eugenie,female,0.75,2,1,2666,19.2583,unknown,C,C,survived,"Syria New York, NY",Baclini,Miss.,0,4,unknown,4,4.814575
3,1,Helene Barbara,female,0.75,2,1,2666,19.2583,unknown,C,C,survived,"Syria New York, NY",Baclini,Miss.,0,4,unknown,4,4.814575
3,1,Marie Catherine,female,5.0,2,1,2666,19.2583,unknown,C,C,survived,"Syria New York, NY",Baclini,Miss.,0,4,unknown,4,4.814575
3,1,Solomon (Latifa Qurban),female,24.0,0,3,2666,19.2583,unknown,C,C,survived,"Syria New York, NY",Baclini,Mrs.,0,4,unknown,4,4.814575
3,1,Emily Louisa,female,18.0,0,0,A/4 31416,8.05,unknown,S,C,survived,"London Skanteales, NY",Badman,Miss.,1,1,unknown,1,8.05
3,0,Mohamed,male,40.0,0,0,2623,7.225,unknown,C,not_found,not_found,unknown,Badt,Mr.,1,1,unknown,1,7.225
3,0,Cerin,male,26.0,0,0,349248,7.8958,unknown,S,not_found,not_found,unknown,Balkic,Mr.,1,1,unknown,1,7.8958
3,1,Hanna Assi,male,20.0,0,0,2663,7.2292,unknown,C,15,survived,unknown,Barah,Mr.,1,1,unknown,1,7.2292
3,0,Saiide,female,18.0,0,1,2691,14.4542,unknown,C,not_found,not_found,"Syria Ottawa, ON",Barbara,Miss.,0,2,unknown,2,7.2271
3,0,(Catherine David),female,45.0,0,1,2691,14.4542,unknown,C,not_found,not_found,"Syria Ottawa, ON",Barbara,Mrs.,0,2,unknown,2,7.2271
3,0,Julia,female,27.0,0,0,330844,7.8792,unknown,Q,not_found,not_found,"New York, NY",Barry,Miss.,1,1,unknown,1,7.8792
3,0,David John,male,22.0,0,0,324669,8.05,unknown,S,not_found,not_found,"England New York, NY",Barton,Mr.,1,1,unknown,1,8.05
3,0,William Thomas,male,19.0,0,0,323951,8.05,unknown,S,not_found,not_found,England,Beavan,Mr.,1,1,unknown,1,8.05
3,0,John Viktor,male,26.0,0,0,347068,7.775,unknown,S,not_found,not_found,"Krakudden, Sweden Moune, IL",Bengtsson,Mr.,1,1,unknown,1,7.775
3,0,Karl Ivar Sven,male,22.0,0,0,PP 4348,9.35,unknown,S,not_found,not_found,"Tranvik, Finland New York",Berglund,Mr.,1,1,unknown,1,9.35
3,0,Seman,male,25.72222222222222,0,0,2622,7.2292,unknown,C,not_found,not_found,unknown,Betros,Master.,1,1,unknown,1,7.2292
3,0,Tannous,male,20.0,0,0,2648,4.0125,unknown,C,not_found,not_found,Syria,Betros,Mr.,1,1,unknown,1,4.0125
3,1,Lee,male,32.0,0,0,1601,56.4958,unknown,S,C,survived,"Hong Kong New York, NY",Bing,Mr.,1,1,unknown,8,7.061975
3,0,Hans Martin Monsen,male,21.0,0,0,312992,7.775,unknown,S,not_found,not_found,"Brennes, Norway New York",Birkeland,Mr.,1,1,unknown,1,7.775
3,0,Ernst Herbert,male,18.0,0,0,347090,7.75,unknown,S,not_found,not_found,"Stockholm, Sweden New York",Bjorklund,Mr.,1,1,unknown,1,7.75
3,0,Guentcho,male,26.0,0,0,349224,7.8958,unknown,S,not_found,not_found,"Bulgaria Chicago, IL",Bostandyeff,Mr.,1,1,unknown,1,7.8958
3,0,Akar,male,6.0,1,1,2678,15.2458,unknown,C,not_found,not_found,"Syria Kent, ON",Boulos,Master.,0,3,unknown,3,5.081933333333333
3,0,Nourelain,female,9.0,1,1,2678,15.2458,unknown,C,not_found,not_found,"Syria Kent, ON",Boulos,Miss.,0,3,unknown,3,5.081933333333333
3,0,Hanna,male,25.72222222222222,0,0,2664,7.225,unknown,C,not_found,not_found,Syria,Boulos,Mr.,1,1,unknown,1,7.225
3,0,Joseph (Sultana),female,20.7,0,2,2678,15.2458,unknown,C,not_found,not_found,"Syria Kent, ON",Boulos,Mrs.,0,3,unknown,3,5.081933333333333
3,0,Mary,female,26.692307692307693,0,2,364848,7.75,unknown,Q,not_found,not_found,"Ireland Chicago, IL",Bourke,Miss.,0,3,unknown,1,7.75
3,0,John,male,40.0,1,1,364849,15.5,unknown,Q,not_found,not_found,"Ireland Chicago, IL",Bourke,Mr.,0,3,unknown,2,7.75
3,0,John (Catherine),female,32.0,1,1,364849,15.5,unknown,Q,not_found,not_found,"Ireland Chicago, IL",Bourke,Mrs.,0,3,unknown,2,7.75
3,0,"David John ""Dai""",male,21.0,0,0,54636,16.1,unknown,S,not_found,not_found,"Treherbert, Cardiff, Wales",Bowen,Mr.,1,1,unknown,2,8.05
3,1,Bridget Delia,female,22.0,0,0,334914,7.725,unknown,Q,13,survived,"Kingwilliamstown, Co Cork, Ireland Glens Falls, NY",Bradley,Miss.,1,1,unknown,1,7.725
3,0,Elin Ester Maria,female,20.0,0,0,347471,7.8542,unknown,S,not_found,not_found,"Medeltorp, Sweden Chicago, IL",Braf,Miss.,1,1,unknown,1,7.8542
3,0,Lewis Richard,male,29.0,1,0,3460,7.0458,unknown,S,not_found,not_found,"Bridgerule, Devon",Braund,Mr.,0,2,unknown,1,7.0458
3,0,Owen Harris,male,22.0,1,0,A/5 21171,7.25,unknown,S,not_found,not_found,"Bridgerule, Devon",Braund,Mr.,0,2,unknown,1,7.25
3,0,Karl Rudolf,male,22.0,0,0,350045,7.7958,unknown,S,not_found,not_found,"Sweden Worcester, MA",Brobeck,Mr.,1,1,unknown,1,7.7958
3,0,William Alfred,male,35.0,0,0,364512,8.05,unknown,S,not_found,not_found,"Broomfield, Chelmsford, England",Brocklebank,Mr.,1,1,unknown,1,8.05
3,0,Katherine,female,18.5,0,0,329944,7.2833,unknown,Q,not_found,299.0,"Co Cork, Ireland Roxbury, MA",Buckley,Miss.,1,1,unknown,1,7.2833
3,1,Daniel,male,21.0,0,0,330920,7.8208,unknown,Q,13,survived,"Kingwilliamstown, Co Cork, Ireland New York, NY",Buckley,Mr.,1,1,unknown,1,7.8208
